Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
4/30/2019,78889,47992,IN,Lafayette-West Lafayette,Tippecanoe County,Westpoint,15240,181800,0.002205072,0.0094392,0.007760532,0.029242782,0.024225123,2017-09,2017-Q3,207400,-0.12343298,2017-03
4/30/2019,78848,47941,IN,Lafayette-West Lafayette,Tippecanoe County,Dayton,15241,143600,0.007719298,0.011267606,0.055106539,0.047248912,0.022014943,2019-04,2019-Q2,143600,0,2019-04
4/30/2019,85154,61776,IL,Bloomington,McLean County,Towanda,15242,165000,0,-0.001210654,0.023573201,-0.00192819,0.005560266,2014-03,2014-Q1,167000,-0.011976048,2014-02
4/30/2019,67444,22937,VA,Charlottesville,Albemarle County,Esmont,15243,154900,0.001940492,0.028552457,0.013743455,0.048395123,0.010671526,2005-11,2005-Q4,493100,-0.685864936,
4/30/2019,87396,67001,KS,Wichita,Sedgwick County,Andale,15244,196500,-0.00152439,0.009763618,0.087437742,0.049676891,0.023809393,2019-03,2019-Q1,196800,-0.00152439,2019-03
4/30/2019,82490,55924,MN,Rochester,Dodge County,Claremont,15245,166800,-0.00477327,-0.034163289,0.094488189,0.062643521,0.022749279,2018-11,2018-Q4,174300,-0.04302926,2018-10
4/30/2019,64232,15673,PA,Pittsburgh,Armstrong County,North Apollo,15246,90100,-0.006615215,-0.00880088,0.048894063,0.035168665,0.007515767,2019-02,2019-Q1,91000,-0.00989011,2018-11
4/30/2019,67000,21719,MD,Hagerstown-Martinsburg,Washington County,Cascade,15247,176000,-0.007332205,0.000568505,0.021474173,0.05260908,0.011424916,2006-10,2006-Q4,198900,-0.115133233,2005-07
4/30/2019,85114,61728,IL,Bloomington,McLean County,Colfax,15248,96200,-0.001038422,-0.010288066,0.002083333,0.030206079,0.013895289,2018-11,2018-Q4,99400,-0.032193159,2018-06
4/30/2019,99940,98645,WA,Longview,Cowlitz County,Silverlake,15249,328300,0.00152532,0.007982806,0.147500874,0.11476683,0.053096103,2019-04,2019-Q2,328300,0,2019-04
4/30/2019,80960,52345,IA,Cedar Rapids,Benton County,Urbana,15250,175400,-0.000569801,-0.001138952,0.049043062,0.038228716,0.02345852,2019-02,2019-Q1,175800,-0.002275313,2019-01
4/30/2019,60094,6027,CT,Hartford-West Hartford-East Hartford,Hartford County,Hartland,15251,254600,-0.008566978,-0.007794232,0.006722025,0.015891425,0.00295395,2006-01,2006-Q1,273900,-0.070463673,2005-04
4/30/2019,86447,64444,MO,Kansas City,Platte County,Edgerton,15252,181300,-0.007119387,-0.013601741,0.007782101,0.026985178,0.018861136,2018-07,2018-Q3,192100,-0.056220718,2018-05
4/30/2019,59059,3230,NH,Concord,Merrimack County,Danbury,15253,188400,-0.022821577,-0.032357473,0.093441672,0.074234324,0.021700794,2019-02,2019-Q1,195200,-0.034836066,2018-10
4/30/2019,80231,50233,IA,Des Moines-West Des Moines,Dallas County,Redfield,15254,116100,-0.014431239,-0.030075188,0.017528484,0.051082313,,2019-01,2019-Q1,119700,-0.030075188,2018-10
4/30/2019,76363,42441,KY,Madisonville,Hopkins County,Nebo,15255,81600,0,-0.006090134,0.040816327,0.03173211,0.009824362,2019-01,2019-Q1,82100,-0.006090134,2018-11
4/30/2019,79865,49679,MI,,Osceola County,Sears,15256,69800,-0.01551481,-0.043835616,-0.059299191,0.03210013,,2018-09,2018-Q3,80800,-0.136138614,2016-11
4/30/2019,59032,3084,NH,Manchester-Nashua,Hillsborough County,Temple,15257,278900,0.00432121,0.012708787,0.051659125,0.054502335,0.015092538,2006-07,2006-Q3,283700,-0.016919281,2005-11
4/30/2019,87574,67428,KS,McPherson,McPherson County,Canton,15258,112500,0,0.002673797,0.035911602,0.035048043,,2018-12,2018-Q4,112600,-0.000888099,2018-12
4/30/2019,59120,3442,NH,Manchester-Nashua,Hillsborough County,Bennington,15259,174000,-0.006282125,0.008695652,0.104060914,0.074470742,0.013542591,2007-04,2007-Q2,186200,-0.065520945,2005-04
4/30/2019,62703,12726,NY,,Sullivan County,Cochecton,15260,165600,0.001814882,0.017199017,0.107692308,0.024812801,-0.000241226,2006-07,2006-Q3,204200,-0.189030362,2005-02
4/30/2019,67707,23433,VA,Virginia Beach-Norfolk-Newport News,Suffolk City,Suffolk,15261,345100,-0.007763082,-0.019044912,0.059238797,0.030198229,0.002051353,2007-08,2007-Q3,359400,-0.039788536,2006-06
4/30/2019,67360,22713,VA,Washington-Arlington-Alexandria,Culpeper County,Boston,15262,298100,-0.001674481,0.003703704,0.087956204,0.040865059,0.031127893,2005-12,2005-Q4,342300,-0.129126497,2005-05
4/30/2019,82833,56382,MN,,Morrison County,Swanville,15263,185500,-0.003224073,-0.024710831,0.023730684,0.068804945,0.038287077,2018-12,2018-Q4,191100,-0.029304029,2018-08
4/30/2019,76995,44093,OH,Ashtabula,Ashtabula County,Williamsfield,15264,84500,-0.018583043,-0.040862656,0.034271726,0.024960719,0.019734682,2018-09,2018-Q3,92200,-0.0835141,2018-06
4/30/2019,78385,46985,IN,,Pulaski County,Star City,15265,89600,-0.025027203,-0.040685225,0.020501139,0.05985546,0.019451002,2019-02,2019-Q1,93400,-0.040685225,2018-08
4/30/2019,87349,66860,KS,,Greenwood County,Madison,15266,37100,0.008152174,0.008152174,-0.110311751,-0.053734492,,2010-09,2010-Q3,60600,-0.387788779,
4/30/2019,70263,29031,SC,Spartanburg,Union County,Carlisle,15267,38000,-0.018087855,-0.030612245,0.151515152,0.118574134,0.045725582,2006-09,2006-Q3,41900,-0.093078759,2005-12
4/30/2019,79460,48889,MI,Alma,Gratiot County,Sumner,15268,72300,-0.022972973,-0.05242464,0.011188811,0.088567669,0.039879326,2018-11,2018-Q4,77400,-0.065891473,2018-09
4/30/2019,94545,84328,UT,Logan,Cache County,Paradise,15269,355900,0.015116942,0.026832083,0.175363276,0.058530761,0.035001725,2019-04,2019-Q2,355900,0,2019-04
4/30/2019,58205,1011,MA,Springfield,Hampden County,Chester,15270,171300,-0.015517241,-0.012680115,0.139720559,0.041925414,0.004794196,2007-06,2007-Q2,186400,-0.081008584,2006-09
4/30/2019,93562,80827,CO,Denver-Aurora-Lakewood,Park County,Lake George,15271,295000,-0.005394471,-0.005059022,0.113627784,0.095458884,0.050584116,2019-02,2019-Q1,297600,-0.008736559,2019-01
4/30/2019,76360,42436,KY,Madisonville,Hopkins County,Manitou,15272,118700,0.005932203,0.00084317,-0.04196933,0.035087458,0.014485305,2018-04,2018-Q2,123900,-0.04196933,2017-11
4/30/2019,82008,54965,WI,,Waushara County,Pine River,15273,154100,0.001299545,-0.007087629,0.019179894,0.04108555,0.013998672,2018-12,2018-Q4,155800,-0.010911425,2018-10
4/30/2019,80621,51055,IA,Sioux City,Woodbury County,Sloan,15274,134800,0,-0.005899705,0.059748428,0.043979738,0.048683868,2018-12,2018-Q4,135700,-0.006632277,2018-10
4/30/2019,78853,47948,IN,Chicago-Naperville-Elgin,Newton County,Goodland,15275,81800,-0.016826923,-0.016826923,-0.051044084,-0.023864021,,2015-03,2015-Q1,96600,-0.15320911,
4/30/2019,97324,93544,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Llano,15276,279600,0.00286944,0.007204611,0.091761031,,,2019-04,2019-Q2,279600,0,2019-04
4/30/2019,71707,31829,GA,Columbus,Harris County,Waverly Hall,15277,238100,0.005489865,0.006339814,0.009325986,0.015293048,-0.010122623,2008-04,2008-Q2,276100,-0.137631293,2005-01
4/30/2019,88048,68523,NE,Lincoln,Lancaster County,Lincoln,15278,418700,0.004076739,0.014292636,0.033571958,0.063612239,0.035673392,2018-08,2018-Q3,419800,-0.002620295,2018-08
4/30/2019,63306,13807,NY,Oneonta,Otsego County,Milford,15279,162600,0.003084516,0.000615385,0.09054326,0.041791795,0.018926987,2019-04,2019-Q2,162600,0,2019-04
4/30/2019,85185,61841,IL,Danville,Vermilion County,Fairmount,15280,83300,-0.016528926,-0.026869159,-0.013033175,0.02646826,0.011772053,2007-05,2007-Q2,86900,-0.041426928,2007-02
4/30/2019,79686,49318,MI,Muskegon,Muskegon County,Casnovia,15281,153700,0.000651042,0.013183916,0.128487518,0.069777472,0.043399876,2019-04,2019-Q2,153700,0,2019-04
4/30/2019,81974,54921,WI,Stevens Point,Portage County,Bancroft,15282,137200,0.004392387,0.020074349,0.228290063,0.042542538,0.012811719,2019-04,2019-Q2,137200,0,2019-04
4/30/2019,76736,43540,OH,Toledo,Fulton County,Metamora,15283,129200,-0.001545595,-0.004622496,0.04361874,0.048207721,0.02154194,2019-01,2019-Q1,129800,-0.004622496,2018-12
4/30/2019,60903,8006,NJ,New York-Newark-Jersey City,Ocean County,Barnegat Light,15284,782000,0.002949853,0.01982264,0.022890778,0.020687307,0.00422707,2006-08,2006-Q3,937600,-0.165955631,2004-08
4/30/2019,71443,31097,GA,Thomaston,Upson County,Yatesville,15285,95300,-0.001048218,0.004214963,0.04840484,0.063043797,0.023970644,2018-09,2018-Q3,98400,-0.031504065,2018-07
4/30/2019,99472,97886,OR,Hermiston-Pendleton,Umatilla County,Weston,15286,153000,-0.010349288,0.010568032,0.08974359,0.045298175,0.027629471,2019-03,2019-Q1,154600,-0.010349288,2019-02
4/30/2019,85132,61747,IL,Peoria,Tazewell County,Hopedale,15287,135300,-0.00660793,-0.000738552,0.071258907,0.010209308,0.012749772,2018-07,2018-Q3,136300,-0.007336757,2018-07
4/30/2019,62626,12513,NY,Hudson,Columbia County,Claverack,15288,212600,-0.00093985,0.010456274,0.077001013,0.046601277,0.014497421,2019-03,2019-Q1,212800,-0.00093985,2019-03
4/30/2019,77886,45881,OH,Findlay,Hancock County,Rawson,15289,127400,0.020016013,0.03325223,0.087030717,,,2019-04,2019-Q2,127400,0,2019-04
4/30/2019,80859,52161,IA,,Winneshiek County,Ossian,15290,151500,0.003311258,0.027815468,0.078291815,0.03267719,,2019-04,2019-Q2,151500,0,2019-04
4/30/2019,59240,3846,NH,,Carroll County,Jackson,15291,337800,-0.015734266,-0.017166133,0.094620868,0.064012494,0.03603114,2019-02,2019-Q1,345500,-0.022286541,2018-12
4/30/2019,76674,43432,OH,Port Clinton,Ottawa County,Graytown,15292,137900,-0.00648415,-0.010760402,0.035285285,0.046437549,0.022213623,2019-01,2019-Q1,139400,-0.010760402,2018-12
4/30/2019,80846,52142,IA,,Fayette County,Fayette,15293,105900,0.003791469,0.00094518,0.094008264,0.056642275,0.032516408,2019-02,2019-Q1,106000,-0.000943396,2019-02
4/30/2019,80778,51638,IA,,Page County,Essex,15294,79100,-0.002522068,-0.006281407,-0.018610422,0.043602534,,2018-05,2018-Q2,80800,-0.021039604,2018-04
4/30/2019,74180,37118,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,Milton,15295,320700,-0.000934579,0.02133758,0.041233766,0.123822503,0.050471535,2019-03,2019-Q1,321000,-0.000934579,2019-03
4/30/2019,62552,12423,NY,,Greene County,Durham,15296,163300,-0.004268293,-0.015672092,0.020625,0.022509128,-0.000671123,2007-06,2007-Q2,181900,-0.102253986,2005-08
4/30/2019,82177,55324,MN,,Meeker County,Darwin,15297,207000,-0.00862069,-0.042995839,-0.028625059,0.036177975,0.029086624,2006-04,2006-Q2,220300,-0.06037222,2005-11
4/30/2019,85287,62048,IL,St. Louis,Madison County,Hartford,15298,38400,-0.027848101,-0.058823529,-0.208247423,0.007455565,-0.03493833,2008-07,2008-Q3,56100,-0.315508021,2002-05
4/30/2019,82989,56653,MN,,Koochiching County,Littlefork,15299,93600,0.019607843,0.014084507,0.037694013,0.050682973,0.021048157,2017-11,2017-Q4,95600,-0.020920502,2017-05
4/30/2019,83078,57018,SD,Sioux Falls,Minnehaha County,Colton,15300,184000,-0.00378993,-0.00378993,0.047239613,0.051270134,0.044808532,2018-09,2018-Q3,187700,-0.019712307,2018-08
4/30/2019,74812,38391,TN,Jackson,Madison County,Denmark,15301,80200,-0.037214886,-0.07283237,0.126404494,,,2018-11,2018-Q4,89000,-0.098876404,2018-08
4/30/2019,74421,37688,TN,,Johnson County,Shady Valley,15302,79600,0.006321113,0.00887199,0.041884817,0.020555989,0.004374805,2010-07,2010-Q3,82600,-0.036319613,2010-04
4/30/2019,84905,61329,IL,Ottawa-Peru,Bureau County,Ladd,15303,82300,0.002436054,-0.006038647,-0.003631961,0.013665578,-0.009014033,2008-04,2008-Q2,90700,-0.09261301,2006-09
4/30/2019,85429,62338,IL,Quincy,Adams County,Fowler,15304,122100,0.004111842,0.011599006,0.038265306,0.029657153,0.027819301,2019-04,2019-Q2,122100,0,2019-04
4/30/2019,82941,56569,MN,,Becker County,Ogema,15305,170600,0.001173709,-0.011587486,0.070263488,0.081696214,0.047363596,2019-01,2019-Q1,172600,-0.011587486,2018-11
4/30/2019,61831,10518,NY,New York-Newark-Jersey City,Westchester County,Lewisboro,15306,578100,-0.000518672,-0.009254499,0.019396932,0.060093243,-0.001577644,2007-04,2007-Q2,756000,-0.23531746,2003-03
4/30/2019,63356,14008,NY,Buffalo-Cheektowaga-Niagara Falls,Niagara County,Newfane,15307,149100,-0.025490196,-0.046675192,0.063480742,0.050222595,0.040234272,2018-11,2018-Q4,157200,-0.051526718,2018-09
4/30/2019,74888,38577,TN,,Pickett County,Pall Mall,15308,81900,-0.012062726,0,0.111261872,0.081712265,0.034219694,2019-03,2019-Q1,82900,-0.012062726,2019-01
4/30/2019,58259,1092,MA,Worcester,Worcester County,Warren,15309,208100,0.001925855,0.015121951,0.094687007,0.065545231,0.02391393,2005-10,2005-Q4,208300,-0.000960154,2005-09
4/30/2019,62389,12087,NY,,Greene County,New Baltimore,15310,200700,0,0.006519559,0.044224766,0.051009414,0.015197777,2019-04,2019-Q2,200700,0,2019-04
4/30/2019,82942,56570,MN,,Becker County,Osage,15311,188900,-0.007878151,-0.02978942,0.024959305,0.058291752,0.03594358,2018-12,2018-Q4,195000,-0.031282051,2018-10
4/30/2019,81478,53911,WI,Madison,Columbia County,Arlington,15312,211300,-0.002360718,0.005233111,0.038839725,0.050710593,0.020495373,2019-03,2019-Q1,211800,-0.002360718,2019-02
4/30/2019,62305,11958,NY,New York-Newark-Jersey City,Suffolk County,Peconic,15313,702000,-0.000284819,0.057388161,0.025566107,0.094230496,0.018538749,2016-10,2016-Q4,721900,-0.027566145,2016-09
4/30/2019,59153,3583,NH,Berlin,Coos County,Jefferson,15314,174700,0.001720183,0.01099537,0.131476684,0.044090274,0.015699342,2007-04,2007-Q2,185600,-0.058728448,2005-11
4/30/2019,62866,12959,NY,Plattsburgh,Clinton County,Mooers,15315,91800,-0.006493506,-0.001088139,-0.008639309,0.023085091,0.029560463,2018-10,2018-Q4,93300,-0.01607717,2018-04
4/30/2019,61948,10964,NY,New York-Newark-Jersey City,Rockland County,Orangetown,15316,657600,-0.001518372,-0.005294207,0.019692976,0.03934674,0.006900177,2006-01,2006-Q1,706700,-0.069477855,2004-12
4/30/2019,62903,13028,NY,Syracuse,Oswego County,Constantia,15317,122400,-0.017656501,-0.036978757,0.052450559,0.033515068,0.031570461,2019-01,2019-Q1,127100,-0.036978757,2018-11
4/30/2019,58913,2812,RI,Providence-Warwick,Washington County,Richmond,15318,304800,-0.001637733,0.008937438,0.072861668,0.051429252,0.019528881,2006-07,2006-Q3,330800,-0.07859734,2004-12
4/30/2019,68098,24325,VA,,Carroll County,Dugspur,15319,84700,-0.008196721,-0.033105023,0.043103448,0.020040955,-0.003701553,2008-06,2008-Q2,92100,-0.080347448,2008-03
4/30/2019,61054,8328,NJ,Philadelphia-Camden-Wilmington,Gloucester County,Franklin,15320,163200,-0.015087508,-0.012704174,0.009276438,0.014320758,-0.000305857,2007-06,2007-Q2,199300,-0.181133969,2005-08
4/30/2019,66944,21645,MD,,Kent County,Kennedyville,15321,262800,-0.010169492,-0.007177937,0.005355777,0.022439475,-0.001994684,2007-01,2007-Q1,328600,-0.200243457,2005-01
4/30/2019,72916,33924,FL,Cape Coral-Fort Myers,Lee County,Captiva,15322,938600,-0.00434921,-0.016760947,-0.05038446,0.055988531,0.027383289,2005-12,2005-Q4,1158200,-0.189604559,2004-08
4/30/2019,87384,66956,KS,,Jewell County,Mankato,15323,47500,0,-0.004192872,0,-0.004158148,,2010-03,2010-Q1,55400,-0.142599278,
4/30/2019,77183,44449,OH,Akron,Portage County,North Benton,15324,141800,-0.008391608,0,0.119179163,0.048877119,,2019-02,2019-Q1,143700,-0.01322199,2019-01
4/30/2019,74874,38560,TN,Nashville-Davidson--Murfreesboro--Franklin,Smith County,Elmwood,15325,122700,0.000815661,0.040712468,0.192419825,0.098811405,0.060800132,2019-04,2019-Q2,122700,0,2019-04
4/30/2019,83485,58042,ND,Fargo,Cass County,Harwood,15326,247700,-0.015891935,-0.020561487,-0.028627451,0.07717838,0.032613487,2018-08,2018-Q3,257900,-0.039550213,2017-03
4/30/2019,100099,99123,WA,Moses Lake,Grant County,Electric City,15327,194100,0.002582645,0.008835759,0.086177952,0.09130363,0.043990671,2019-04,2019-Q2,194100,0,2019-04
4/30/2019,58202,1008,MA,Springfield,Hampden County,Blandford,15328,229000,0.004826678,0.001311762,0.054327808,0.041354925,0.010493735,2019-04,2019-Q2,229000,0,2019-04
4/30/2019,62218,11739,NY,New York-Newark-Jersey City,Suffolk County,Islip,15329,546300,0.000732735,0.004597278,0.122918808,0.00209993,0.002092339,2006-02,2006-Q1,716700,-0.237756383,2003-01
4/30/2019,59214,3816,NH,,Carroll County,Tuftonboro,15330,304700,-0.005223637,-0.022771007,0.071001757,0.063849346,0.019698574,2019-01,2019-Q1,311800,-0.022771007,2018-12
4/30/2019,63444,14143,NY,Batavia,Genesee County,Stafford,15331,129100,0.002329193,0.002329193,0.066061107,0.030116196,0.023640675,2019-04,2019-Q2,129100,0,2019-04
4/30/2019,90091,73568,OK,Lawton,Cotton County,Temple,15332,35900,-0.002777778,0.037572254,0.255244755,0.114267933,0.055588904,2019-03,2019-Q1,36000,-0.002777778,2019-03
4/30/2019,63388,14054,NY,Batavia,Genesee County,Bethany,15333,122500,-0.002442997,-0.005681818,0.037256562,0.0299407,0.025533648,2018-12,2018-Q4,123400,-0.007293355,2018-11
4/30/2019,85209,61870,IL,Danville,Vermilion County,Ridge Farm,15334,48900,-0.014112903,-0.025896414,0.00617284,0.026048951,0.000821697,2007-05,2007-Q2,55900,-0.125223614,2005-07
4/30/2019,63066,13334,NY,Syracuse,Madison County,Eaton,15335,107100,-0.008333333,-0.011080332,-0.037735849,0.032890347,0.024958783,2018-06,2018-Q2,113200,-0.053886926,2017-11
4/30/2019,58311,1245,MA,Pittsfield,Berkshire County,Monterey,15336,435500,-0.007067943,0.001609936,-0.01179941,0.020541714,-0.002781316,2005-07,2005-Q3,484400,-0.100949628,2004-10
4/30/2019,84218,59846,MT,Missoula,Missoula County,Huson,15337,373300,0.010284168,0.047418631,0.13189812,0.052232939,0.019845588,2019-04,2019-Q2,373300,0,2019-04
4/30/2019,96820,92339,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Forest Falls,15338,242900,-0.000822707,0.014196242,0.082924654,0.081461025,0.041723349,2006-07,2006-Q3,297800,-0.184351914,2005-08
4/30/2019,84924,61353,IL,Dixon,Lee County,Paw Paw,15339,89500,-0.014317181,-0.026115343,0.169934641,0.113008163,-0.044570088,2008-04,2008-Q2,151900,-0.410796577,2000-06
4/30/2019,89782,72845,AR,,Johnson County,Knoxville,15340,112100,-0.000891266,0.00990991,0.058545798,0.10033306,0.059486669,2019-03,2019-Q1,112200,-0.000891266,2019-03
4/30/2019,99745,98358,WA,,Jefferson County,Nordland,15341,518900,-0.000770268,-0.009354716,0.109946524,0.090161283,0.023510957,2019-01,2019-Q1,523800,-0.009354716,2018-11
4/30/2019,78333,46913,IN,Lafayette-West Lafayette,Carroll County,Bringhurst,15342,142900,-0.002094972,-0.010387812,0.06641791,0.07379068,0.02839711,2018-10,2018-Q4,145700,-0.01921757,2018-09
4/30/2019,85555,62545,IL,Springfield,Sangamon County,Mechanicsburg,15343,111600,-0.005347594,-0.011514615,-0.023622047,0.021784463,0.017853463,2017-09,2017-Q3,118900,-0.061396131,2017-01
4/30/2019,59248,3854,NH,Boston-Cambridge-Newton,Rockingham County,New Castle,15344,1232900,0.001055538,0.000243388,0.015819395,0.042971576,0.036977593,2019-02,2019-Q1,1234300,-0.001134246,2019-02
4/30/2019,72865,33855,FL,Lakeland-Winter Haven,Polk County,Frostproof,15345,152500,-0.003267974,0.003949967,0.086182336,0.121123197,,2019-02,2019-Q1,153100,-0.003919007,2019-02
4/30/2019,78250,46764,IN,Fort Wayne,Whitley County,Larwill,15346,157900,-0.003785489,-0.008165829,0.113540197,0.082762857,0.028428655,2019-02,2019-Q1,159200,-0.008165829,2018-11
4/30/2019,85690,62816,IL,Mount Vernon,Jefferson County,Bonnie,15347,37100,-0.002688172,-0.00802139,-0.038860104,-0.076058526,0.015854397,2013-08,2013-Q3,57800,-0.358131488,2011-09
4/30/2019,77600,45339,OH,Dayton,Miami County,Ludlow Falls,15348,154100,-0.019720102,-0.016592214,0.056927298,0.058081941,0.024985249,2019-02,2019-Q1,158300,-0.026531901,2018-12
4/30/2019,82403,55722,MN,Grand Rapids,Itasca County,Coleraine,15349,120700,-0.010655738,-0.035171863,0.082511211,0.045552943,0.016776821,2019-01,2019-Q1,125100,-0.035171863,2018-11
4/30/2019,77996,46156,IN,,Rush County,Milroy,15350,105700,-0.004708098,0.005708849,0.067676768,0.055195002,0.015646651,2019-03,2019-Q1,106200,-0.004708098,2019-02
4/30/2019,66891,21521,MD,Cumberland,Allegany County,Barton,15351,52600,-0.025925926,-0.041894353,0.080082136,0.000762196,-0.014544892,2008-04,2008-Q2,62800,-0.162420382,2005-07
4/30/2019,62927,13061,NY,Syracuse,Madison County,Nelson,15352,149600,-0.001335113,-0.00729927,-0.033591731,0.017011302,0.01960531,2018-09,2018-Q3,159200,-0.060301508,2017-11
4/30/2019,59090,3268,NH,Concord,Merrimack County,Salisbury,15353,230500,-0.003027682,-0.003458712,0.031319911,0.054717243,0.015674115,2019-02,2019-Q1,231400,-0.003889369,2018-09
4/30/2019,59176,3745,NH,Claremont-Lebanon,Sullivan County,Cornish,15354,223800,-0.000892857,-0.012792236,0.026134801,0.040960733,0.010001605,2006-07,2006-Q3,228900,-0.022280472,2005-10
4/30/2019,59990,5738,VT,Rutland,Rutland County,Shrewsbury,15355,196800,-0.006562342,-0.019431988,0.042925278,0.033879727,,2019-01,2019-Q1,200700,-0.019431988,2018-10
4/30/2019,85550,62539,IL,Springfield,Sangamon County,Illiopolis,15356,76000,-0.007832898,-0.031847134,-0.12037037,-0.026896382,0.012231511,2014-03,2014-Q1,87700,-0.13340935,2011-05
4/30/2019,63834,15015,PA,Pittsburgh,Allegheny County,Bradfordwoods,15357,343300,0.006449721,0.006154748,0.050811142,0.061272045,0.035158263,2018-12,2018-Q4,343400,-0.000291206,2018-12
4/30/2019,66113,19964,DE,Dover,Kent County,Marydel,15358,185700,-0.004823151,-0.017979905,0.002158662,,,2019-01,2019-Q1,189100,-0.017979905,2018-05
4/30/2019,84840,61230,IL,Sterling,Whiteside County,Albany,15359,109600,0.005504587,0.012939002,0.107070707,0.038352807,0.011456407,1996-08,1996-Q3,118900,-0.078216989,
4/30/2019,74789,38362,TN,Jackson,Madison County,Oakfield,15360,106600,-0.005597015,-0.011131725,0.009469697,0.037448906,0.012335697,2018-12,2018-Q4,108300,-0.015697138,2018-11
4/30/2019,85489,62440,IL,Charleston-Mattoon,Coles County,Lerna,15361,96300,0.010493179,0.019047619,0.060572687,,,2019-04,2019-Q2,96300,0,2019-04
4/30/2019,63689,14728,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,Ellery,15362,147200,-0.00405954,0.006839945,0.034434294,0.014762343,0.013916005,2007-07,2007-Q3,149800,-0.017356475,2007-03
4/30/2019,87579,67437,KS,,Osborne County,Downs,15363,47000,-0.002123142,-0.006342495,0,-0.021889973,,2010-03,2010-Q1,57800,-0.186851211,
4/30/2019,78655,47541,IN,Jasper,Dubois County,Holland,15364,112200,-0.001779359,0.000892061,0.108695652,0.054381898,0.026236593,2019-03,2019-Q1,112400,-0.001779359,2019-03
4/30/2019,98657,96141,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Homewood,15365,735600,-0.004196562,-0.001764147,0.061778291,0.053147658,-0.002109626,2009-01,2009-Q1,764800,-0.038179916,2008-06
4/30/2019,93554,80819,CO,Colorado Springs,El Paso County,Green Mountain Falls,15366,285000,0.012433393,0.03186097,0.159479251,0.1155067,0.047025444,2019-04,2019-Q2,285000,0,2019-04
4/30/2019,79810,49613,MI,,Manistee County,Arcadia,15367,209700,-0.015030531,-0.032302723,0.089350649,0.080634195,0.016695966,2019-01,2019-Q1,216700,-0.032302723,2018-10
4/30/2019,80753,51561,IA,Omaha-Council Bluffs,Mills County,Pacific Junction,15368,172900,-0.014814815,-0.028651685,0.034709755,0.029235219,0.018529049,2019-01,2019-Q1,178000,-0.028651685,2018-10
4/30/2019,74897,38588,TN,Cookeville,Jackson County,Whitleyville,15369,95300,-0.001048218,0.011677282,0.150966184,0.109044348,0.071885991,2019-03,2019-Q1,95400,-0.001048218,2019-03
4/30/2019,68143,24439,VA,,Rockbridge County,Goshen,15370,131000,-0.03034789,-0.019461078,0.048,0.037454263,-0.00969172,2009-09,2009-Q3,166100,-0.211318483,2008-12
4/30/2019,68192,24530,VA,Danville,Pittsylvania County,Callands,15371,55100,0.011009174,0.009157509,-0.003616637,-0.029199149,-0.035510483,2006-01,2006-Q1,85600,-0.356308411,2001-05
4/30/2019,62890,12989,NY,Malone,Franklin County,Franklin,15372,182800,-0.008138904,0.012742382,0.035107588,0.046988992,0.023154405,2019-03,2019-Q1,184300,-0.008138904,2019-02
4/30/2019,58349,1366,MA,Worcester,Worcester County,Petersham,15373,269700,0.000742115,0.004469274,0.056818182,0.048237034,0.020068227,2019-04,2019-Q2,269700,0,2019-04
4/30/2019,60449,6796,CT,Torrington,Litchfield County,Cornwall,15374,484100,-0.011031665,-0.014052953,0.114667281,0.053638996,0.008253553,2006-03,2006-Q1,566400,-0.145303672,2005-06
4/30/2019,63563,14506,NY,Rochester,Monroe County,Mendon,15375,271400,0.010048381,0.037065342,0.066823899,0.025666222,0.018024895,2016-08,2016-Q3,296200,-0.083727211,2016-02
4/30/2019,85224,61912,IL,Charleston-Mattoon,Coles County,Ashmore,15376,83800,0.004796163,0.009638554,0.063451777,0.045764375,0.025887958,2019-04,2019-Q2,83800,0,2019-04
4/30/2019,79605,49129,MI,Niles-Benton Harbor,Berrien County,Union Pier,15377,394800,-0.02131879,-0.032115715,0.121272366,0.054982568,0.001816394,2007-02,2007-Q1,439100,-0.10088818,2006-01
4/30/2019,59128,3450,NH,Keene,Cheshire County,Harrisville,15378,283900,-0.00872905,0.000352361,0.089409056,0.043007692,0.021811855,2019-03,2019-Q1,286400,-0.00872905,2019-02
4/30/2019,86670,65046,MO,Jefferson City,Moniteau County,Jamestown,15379,128000,-0.014626636,0.013460016,0.062240664,0.060552859,0.027802602,2018-09,2018-Q3,130800,-0.021406728,2018-08
4/30/2019,80919,52255,IA,,Cedar County,Lowden,15380,107900,0.002788104,-0.003693444,0.00372093,0.037406636,0.023541681,2018-11,2018-Q4,108900,-0.009182736,2018-10
4/30/2019,81533,54007,WI,Minneapolis-St. Paul-Bloomington,Saint Croix County,Deer Park,15381,193800,-0.001545595,0.031399681,0.120231214,0.06002728,0.020633147,2019-03,2019-Q1,194100,-0.001545595,2019-03
